Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
GK Travels,A/C Seater/Sleeper (2+1),04:30,10:00,05h 30m,1499,40 Seats available,3.6,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 30,Himsuta AC Seater Volvo/Scania 2+2,08:00,20:00,12h 00m,1428,33 Seats available,"3.5
16",Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi
HRTC - 775,Ordinary 3+2 Non AC Seater,11:45,04:50,17h 05m,825,39 Seats available,"4.0
8",Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi
HRTC - 751,Ordinary 3+2 Non AC Seater,13:25,05:00,15h 35m,809,37 Seats available,3.8,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi
HRTC - 725,Ordinary 3+2 Non AC Seater,13:35,05:00,15h 25m,822,34 Seats available,3.8,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi
HRTC - 724,Ordinary 3+2 Non AC Seater,14:20,05:30,15h 10m,827,37 Seats available,3.8,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi
HRTC - 776,Ordinary 3+2 Non AC Seater,15:24,05:00,13h 36m,825,37 Seats available,"2.3
5",Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi
HRTC - 801,Ordinary 3+2 Non AC Seater,15:45,08:30,16h 45m,809,37 Seats available,3.8,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi
HRTC - 754,Ordinary 3+2 Non AC Seater,16:15,08:30,16h 15m,814,37 Seats available,"3.6
8",Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi
HRTC - 736,Himsuta AC Seater Volvo/Scania 2+2,17:00,06:00,13h 00m,1428,6 Seats available,"4.0
20",Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi
HRTC - 705,Himsuta AC Seater Volvo/Scania 2+2,18:00,07:00,13h 00m,1428,18 Seats available,"4.4
27",Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),16:00,04:20,12h 20m,899,45 Seats available,"4.7
738",Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,08:00,11h 00m,899,41 Seats available,"4.6
764",Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi
IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),19:30,07:00,11h 30m,691,35 Seats available,"4.6
408",Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi
AdR S YADAV SMART BUS PRIVATE LIMITED,Volvo 9600 A/C Semi Sleeper (2+2),17:50,06:10,12h 20m,854,41 Seats available,"4.0
811",Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi
IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),18:15,06:00,11h 45m,653,40 Seats available,"4.6
325",Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:40,06:00,08h 20m,1206,34 Seats available,"4.7
394",Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20,05:30,09h 10m,1399,24 Seats available,"4.5
432",Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi
Everest Holidays,Volvo A/C Semi Sleeper (2+2),21:55,07:30,09h 35m,854,19 Seats available,3.4,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:35,06:30,07h 55m,1529,40 Seats available,4.7,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi
Ram Dalal Holidays,Bharat Benz (2+2),21:10,05:30,08h 20m,1349,42 Seats available,4.7,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:50,06:00,09h 10m,1299,28 Seats available,4.5,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi
HRTC - 1268,Ordinary 3+2 Non AC Seater,04:50,10:30,05h 40m,339,37 Seats available,3.9,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh
HRTC - 401669,Ordinary 3+2 Non AC Seater,10:35,14:40,04h 05m,295,37 Seats available,"3.9
7",Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh
HRTC - 9236,A/C Executive (2+3),12:05,16:10,04h 05m,315,43 Seats available,"4.2
137",Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh
HRTC - 1515,Ordinary 3+2 Non AC Seater,13:20,20:15,06h 55m,348,37 Seats available,"3.2
5",Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh
HRTC - 1529,Ordinary 3+2 Non AC Seater,13:56,19:05,05h 09m,339,37 Seats available,"3.3
10",Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh
HRTC - 1516,A/C Executive (2+3),15:00,18:50,03h 50m,315,44 Seats available,"4.6
82",Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh
HRTC - 1546,Ordinary 3+2 Non AC Seater,16:25,21:15,04h 50m,309,27 Seats available,"3.3
7",Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh
HRTC - 9235,A/C Executive (2+3),16:40,22:00,05h 20m,369,44 Seats available,"4.3
15",Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh
HRTC - 401670,Ordinary 3+2 Non AC Seater,18:00,22:00,04h 00m,295,35 Seats available,"5.0
7",Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh
HRTC - 1549,Ordinary 3+2 Non AC Seater,18:15,01:00,06h 45m,337,37 Seats available,3.9,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),02:00,06:10,04h 10m,799,40 Seats available,"4.7
42",Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),02:00,05:55,03h 55m,720,32 Seats available,"4.7
10",Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),02:00,06:10,04h 10m,630,31 Seats available,4.5,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh
Everest Holidays,Volvo A/C Semi Sleeper (2+2),02:20,07:40,05h 20m,637,33 Seats available,3.4,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh
Everest Holidays,Volvo A/C Semi Sleeper (2+2),02:40,08:00,05h 20m,637,41 Seats available,3.4,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh
HRTC - 281,Himmani Deluxe 2+2 Non AC Seater,08:00,17:40,09h 40m,612,27 Seats available,"3.9
35",Shimla to Manali,https://www.redbus.in/bus-tickets/shimla-to-manali
HRTC - 283,Ordinary 3+2 Non AC Seater,09:15,17:00,07h 45m,572,37 Seats available,"2.1
21",Shimla to Manali,https://www.redbus.in/bus-tickets/shimla-to-manali
HRTC - 500,Ordinary 3+2 Non AC Seater,10:35,19:00,08h 25m,556,37 Seats available,"2.5
19",Shimla to Manali,https://www.redbus.in/bus-tickets/shimla-to-manali
HRTC - 290,Ordinary 3+2 Non AC Seater,19:00,05:30,10h 30m,583,27 Seats available,"3.0
17",Shimla to Manali,https://www.redbus.in/bus-tickets/shimla-to-manali
HRTC - 291,Himmani Deluxe 2+2 Non AC Seater,20:20,05:00,08h 40m,641,27 Seats available,"3.5
18",Shimla to Manali,https://www.redbus.in/bus-tickets/shimla-to-manali
HRTC - 154,Himsuta AC Seater Volvo/Scania 2+2,21:00,06:10,09h 10m,963,35 Seats available,"4.3
136",Shimla to Manali,https://www.redbus.in/bus-tickets/shimla-to-manali
KRISHNA TRANSPORT SHIMLA,NON A/C Seater Push Back (2+2),08:20,16:30,08h 10m,740,35 Seats available,"3.4
104",Shimla to Manali,https://www.redbus.in/bus-tickets/shimla-to-manali
HRTC - 504,Ordinary 3+2 Non AC Seater,06:30,20:00,13h 30m,694,37 Seats available,3.9,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala
HRTC - 504,Ordinary 3+2 Non AC Seater,06:30,19:30,13h 00m,672,37 Seats available,"3.8
9",Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala
HRTC - 528,A/C Executive (2+3),17:31,07:00,13h 29m,834,41 Seats available,"2.8
31",Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala
HRTC - 539,Himmani Deluxe 2+2 Non AC Seater,18:50,07:15,12h 25m,779,27 Seats available,"2.8
7",Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala
HRTC - 539,Himmani Deluxe 2+2 Non AC Seater,18:50,06:45,11h 55m,755,26 Seats available,"3.3
9",Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala
HRTC - 546,Himmani Deluxe 2+2 Non AC Seater,19:20,07:00,11h 40m,746,24 Seats available,"1.7
8",Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala
HRTC - 14,Himsuta AC Seater Volvo/Scania 2+2,20:10,07:45,11h 35m,1295,34 Seats available,"3.5
22",Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala
HRTC - 14,Himsuta AC Seater Volvo/Scania 2+2,20:10,07:30,11h 20m,1259,34 Seats available,"4.2
47",Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala
HRTC - 569,Himmani Deluxe 2+2 Non AC Seater,21:22,09:20,11h 58m,779,27 Seats available,"3.2
6",Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala
HRTC - 569,Himmani Deluxe 2+2 Non AC Seater,21:22,09:06,11h 44m,755,1 Seat available,"4.7
13",Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala
HRTC - 577,A/C Executive (2+3),21:40,09:10,11h 30m,790,1 Seat available,"3.4
29",Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala
HRTC - 582,Ordinary 3+2 Non AC Seater,23:05,11:45,12h 40m,670,15 Seats available,"2.3
18",Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:45,08:10,10h 25m,720,50 Seats available,"4.8
1065",Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,09:00,11h 00m,699,45 Seats available,"4.8
674",Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00,07:45,10h 45m,630,45 Seats available,"4.8
381",Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00,07:30,10h 30m,630,45 Seats available,"4.7
525",Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,07:15,10h 15m,699,44 Seats available,"4.7
533",Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala
HRTC - 101,Ordinary 3+2 Non AC Seater,06:12,10:20,04h 08m,242,37 Seats available,"4.7
11",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 140,Ordinary 3+2 Non AC Seater,06:40,10:50,04h 10m,242,23 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 141,Ordinary 3+2 Non AC Seater,07:25,11:30,04h 05m,242,37 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 142,Ordinary 3+2 Non AC Seater,07:40,11:30,03h 50m,237,37 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 143,Ordinary 3+2 Non AC Seater,08:00,11:40,03h 40m,242,37 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 1,Himsuta AC Seater Volvo/Scania 2+2,08:30,12:10,03h 40m,389,19 Seats available,"4.7
41",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 297,Ordinary 3+2 Non AC Seater,08:48,13:25,04h 37m,242,37 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 158,Ordinary 3+2 Non AC Seater,09:05,13:00,03h 55m,242,37 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 109,A/C Executive (2+3),09:12,13:40,04h 28m,247,42 Seats available,"3.3
13",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 145,Ordinary 3+2 Non AC Seater,09:54,14:00,04h 06m,242,37 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 2030255,Ordinary 3+2 Non AC Seater,10:05,14:00,03h 55m,242,37 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 259,Ordinary 3+2 Non AC Seater,10:12,14:40,04h 28m,242,37 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 128,Ordinary 3+2 Non AC Seater,10:18,14:30,04h 12m,242,37 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 147,Ordinary 3+2 Non AC Seater,10:24,14:40,04h 16m,242,37 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 1190,Ordinary 3+2 Non AC Seater,10:54,15:00,04h 06m,233,37 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 152,Ordinary 3+2 Non AC Seater,11:00,15:40,04h 40m,242,27 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 149,Ordinary 3+2 Non AC Seater,11:06,15:00,03h 54m,227,37 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 150,Ordinary 3+2 Non AC Seater,11:12,15:00,03h 48m,237,27 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 2,Himsuta AC Seater Volvo/Scania 2+2,11:15,14:40,03h 25m,389,23 Seats available,"4.9
37",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 102,Ordinary 3+2 Non AC Seater,11:18,14:19,03h 01m,242,37 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,16:30,21:15,04h 45m,432,36 Seats available,"3.6
10",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Mahadev Travels(mdvt),Volvo A/C Semi Sleeper (2+2),07:30,09:45,02h 15m,400,40 Seats available,3.6,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Mahadev Travels(mdvt),Volvo A/C Semi Sleeper (2+2),07:30,10:30,03h 00m,500,41 Seats available,3.6,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),09:30,12:15,02h 45m,799,45 Seats available,"3.9
41",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),09:30,12:40,03h 10m,799,45 Seats available,"4.7
13",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Chandigarh Transport Undertaking (CTU) - 165943,HVAC Seater (2+3),10:45,17:45,07h 00m,512.39,47 Seats available,"4.2
87",Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),01:00,06:53,05h 53m,599,48 Seats available,"4.0
49",Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),01:00,07:30,06h 30m,674,33 Seats available,3.7,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),01:00,06:55,05h 55m,599,47 Seats available,"4.5
118",Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),01:05,06:40,05h 35m,630,34 Seats available,"4.7
86",Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),01:05,06:00,04h 55m,584,30 Seats available,"4.6
78",Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),01:05,06:05,05h 00m,589,30 Seats available,"4.8
30",Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
FlixBus,A/C Seater (2+2),01:25,07:15,05h 50m,541,42 Seats available,4.0,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),01:45,07:30,05h 45m,657,41 Seats available,"4.8
9",Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),01:45,07:45,06h 00m,657,41 Seats available,"4.9
18",Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
HRTC - 6754,A/C Executive (2+3),12:00,18:10,06h 10m,420,42 Seats available,"3.7
50",Delhi to Baddi (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-baddi-himachal-pradesh
HRTC - 576,Himsuta AC Seater Volvo/Scania 2+2,23:20,05:30,06h 10m,588,15 Seats available,"4.1
199",Delhi to Baddi (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-baddi-himachal-pradesh
PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),22:35,03:35,05h 00m,1349,17 Seats available,2.9,Delhi to Baddi (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-baddi-himachal-pradesh
Chandigarh Transport Undertaking (CTU) - 165944,HVAC Seater (2+3),06:20,13:20,07h 00m,512.39,47 Seats available,"4.5
48",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
FlixBus,A/C Seater (2+2),18:00,00:55,06h 55m,907,18 Seats available,"5.0
22",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:25,01:00,06h 35m,1199,41 Seats available,"4.9
85",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:30,01:00,06h 30m,1199,41 Seats available,"4.6
80",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),18:45,01:00,06h 15m,945,43 Seats available,"4.9
14",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),18:50,00:40,05h 50m,990,34 Seats available,3.6,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:00,01:00,06h 00m,945,43 Seats available,"5.0
22",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),19:00,00:50,05h 50m,1214,34 Seats available,3.7,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),19:00,00:40,05h 40m,990,34 Seats available,"3.1
4",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),19:05,00:50,05h 45m,1214,34 Seats available,3.7,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 531,Ordinary 3+2 Non AC Seater,17:50,07:10,13h 20m,710,37 Seats available,"3.2
12",Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie
HRTC - 84,Himsuta AC Seater Volvo/Scania 2+2,20:15,09:30,13h 15m,1437,34 Seats available,"4.3
105",Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie
HRTC - 1422,Himsuta AC Seater Volvo/Scania 2+2,21:30,11:05,13h 35m,1437,33 Seats available,"4.0
53",Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie
Travel Point,A/C Seater / Sleeper (2+2),21:00,09:51,12h 51m,1424,50 Seats available,"3.1
61",Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,09:05,12h 35m,1446,30 Seats available,"2.4
6",Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie
Zingbus Plus,A/C Sleeper (2+1),22:00,11:00,13h 00m,1431,24 Seats available,2.4,Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie
HRTC - 1421,Himsuta AC Seater Volvo/Scania 2+2,14:55,06:45,15h 50m,1447,1 Seat available,"3.2
45",Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dalhousie-to-delhi
HRTC - 100,Himsuta AC Seater Volvo/Scania 2+2,19:50,09:00,13h 10m,1437,13 Seats available,"4.1
93",Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dalhousie-to-delhi
Travel Point,A/C Seater / Sleeper (2+2),16:00,05:20,13h 20m,1424,50 Seats available,"2.4
30",Dalhousie to Delhi,https://www.redbus.in/bus-tickets/dalhousie-to-delhi
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,17:47,02:00,08h 13m,910,36 Seats available,3.7,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:30,04:30,07h 00m,999,53 Seats available,"4.6
242",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),11:45,18:30,06h 45m,899,38 Seats available,"4.7
134",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00,05:30,06h 30m,873,37 Seats available,"4.7
104",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),21:50,04:50,07h 00m,1006,30 Seats available,"4.5
91",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),22:40,05:40,07h 00m,1521,52 Seats available,"4.5
76",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),23:45,05:30,05h 45m,1339,41 Seats available,"4.2
81",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),11:50,19:00,07h 10m,889,36 Seats available,"4.1
41",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),10:35,18:00,07h 25m,899,45 Seats available,"3.2
58",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),23:20,05:00,05h 40m,990,41 Seats available,"4.1
47",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
HRTC - 1139,Ordinary 3+2 Non AC Seater,06:00,19:00,13h 00m,716,34 Seats available,"5.0
5",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
HRTC - 165,Himsuta AC Seater Volvo/Scania 2+2,07:00,19:00,12h 00m,1247,29 Seats available,"3.7
29",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
HRTC - 562,Ordinary 3+2 Non AC Seater,15:15,04:30,13h 15m,752,37 Seats available,3.7,Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
HRTC - 522,Ordinary 3+2 Non AC Seater,16:35,04:15,11h 40m,716,37 Seats available,"3.7
4",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
