Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
WBTC (CTC) HABRA-DIGHA via Bally - 26|06:25,Non AC Seater (2+3),06:25,10:10,03h 45m,161,32 Seats available,"1.9
41",Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
WBTC (CTC) BARASAT-DIGHA (AC-VOLVO) - 28|06:30,Volvo AC Seater (2+2),06:30,12:05,05h 35m,425,38 Seats available,"3.6
8",Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
WBTC (CTC) Barasat-Digha Via Bally (AC VOLVO) - 201|07:00,Volvo AC Seater (2+2),07:00,11:15,04h 15m,410,36 Seats available,"3.5
44",Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
WBTC (CTC) MADHYAMGRAM - DIGHA via Belghoria - 130|07:15,Non AC Seater (2+3),07:15,10:35,03h 20m,161,45 Seats available,"1.9
37",Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
WBTC (CTC) HABRA-DIGHA via Bally - 26|08:15,Non AC Seater (2+3),08:15,12:00,03h 45m,161,51 Seats available,"3.0
32",Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
WBTC (CTC) BARASAT-DIGHA via Bally - 38|09:00,Non AC Seater (2+3),09:00,13:00,04h 00m,161,47 Seats available,"2.1
5",Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
WBTC (CTC) BADURIA - DIGHA via Bally - 155|10:40,Non AC Seater (2+3),10:40,14:20,03h 40m,161,53 Seats available,3.3,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
WBTC (CTC) BARASAT-DIGHA via Bally - 38|12:15,Non AC Seater (2+3),12:15,16:15,04h 00m,161,47 Seats available,3.3,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
WBTC (CTC) HABRA-DIGHA via Bally - 26|14:00,Non AC Seater (2+3),14:00,18:00,04h 00m,161,51 Seats available,3.3,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
WBTC (CTC) BARASAT-DIGHA via Bally - 38|15:00,Non AC Seater (2+3),15:00,18:45,03h 45m,161,47 Seats available,"3.4
53",Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
Aradhana Travels,Non AC Seater (2+3),01:00,07:00,06h 00m,475,13 Seats available,3.4,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
Aradhana Travels,A/C Seater / Sleeper (2+2),02:30,08:00,05h 30m,570,72 Seats available,3.4,Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
Vishwakarma Travels,AC Seater (2+3),05:15,10:00,04h 45m,350,30 Seats available,"4.2
13",Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
City Express,AC Seater (2+3),05:35,10:20,04h 45m,370,26 Seats available,"3.4
19",Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
Snemita Paribahan,AC Seater (2+3),05:35,10:20,04h 45m,370,30 Seats available,"3.3
17",Barasat (West Bengal) to Digha,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha
SBSTC-SURI - KOLKATA - 03:45 (Suri Depot) - 2421,Non AC Seater (2+3),03:45,08:45,05h 00m,190,52 Seats available,"3.5
34",Suri to Kolkata,https://www.redbus.in/bus-tickets/suri-to-kolkata
SBSTC-SURI - KOLKATA - VIA - SRINEKATAN - 04:20 - 679,Non AC Seater (2+3),04:20,09:20,05h 00m,190,52 Seats available,"4.0
11",Suri to Kolkata,https://www.redbus.in/bus-tickets/suri-to-kolkata
SBSTC-SURI - KARUNAMOYEE - 04:40 (Suri Depot) - 668,Non AC Seater (2+3),04:40,10:10,05h 30m,195,52 Seats available,"4.2
31",Suri to Kolkata,https://www.redbus.in/bus-tickets/suri-to-kolkata
SBSTC-SURI - KOLKATA - 05:00 (Suri Depot) - 657,Non AC Seater (2+3),05:00,10:00,05h 00m,190,50 Seats available,"4.3
29",Suri to Kolkata,https://www.redbus.in/bus-tickets/suri-to-kolkata
SBSTC-SURI - KOLKATA - 06:30 (Suri Depot) - 661,Non AC Seater (2+3),06:30,11:30,05h 00m,190,52 Seats available,"4.3
22",Suri to Kolkata,https://www.redbus.in/bus-tickets/suri-to-kolkata
SBSTC-SURI - KOLKATA - 07:30 (Suri Depot) - 660,Non AC Seater (2+3),07:30,12:30,05h 00m,190,52 Seats available,"2.7
31",Suri to Kolkata,https://www.redbus.in/bus-tickets/suri-to-kolkata
SBSTC-SURI - KOLKATA - 10:00 - (Suri Depot) - 1347,Non AC Seater (2+3),10:00,15:00,05h 00m,190,52 Seats available,"3.9
20",Suri to Kolkata,https://www.redbus.in/bus-tickets/suri-to-kolkata
SBSTC-SURI - KOLKATA - 11:30 (Suri Depot) - 1206,Non AC Seater (2+3),11:30,16:30,05h 00m,190,52 Seats available,"3.5
17",Suri to Kolkata,https://www.redbus.in/bus-tickets/suri-to-kolkata
SBSTC-SURI - SARSUNA - VIA - KOLKATA - 14:00 (Suri Depot - 2821,Non AC Seater (2+3),14:00,19:00,05h 00m,190,52 Seats available,"2.3
23",Suri to Kolkata,https://www.redbus.in/bus-tickets/suri-to-kolkata
SBSTC-SURI - KOLKATA - 15:15 - (Suri Depot) - 1364,Non AC Seater (2+3),15:15,20:15,05h 00m,190,52 Seats available,"2.7
31",Suri to Kolkata,https://www.redbus.in/bus-tickets/suri-to-kolkata
Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),07:30,11:55,04h 25m,719,41 Seats available,"4.6
413",Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha
Express Line,Volvo A/C Seater (2+2),23:45,04:45,05h 00m,404,45 Seats available,"4.5
284",Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha
Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),23:30,04:30,05h 00m,765,27 Seats available,"4.4
336",Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha
Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),07:15,12:00,04h 45m,608,25 Seats available,"4.4
305",Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha
Greenline,Volvo A/C Seater (2+2),06:45,11:45,05h 00m,400,12 Seats available,"4.3
329",Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),08:15,12:45,04h 30m,875,26 Seats available,"4.3
318",Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha
Maa Chandi Travels,A/C Seater / Sleeper (2+2),22:00,05:30,07h 30m,400,36 Seats available,"4.4
161",Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha
Greenline,Volvo A/C Seater (2+2),06:30,11:40,05h 10m,400,13 Seats available,"4.2
189",Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha
Snemita Paribahan (SHINJINI),A/C Seater (2+3),05:50,10:20,04h 30m,320,30 Seats available,"4.3
84",Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha
Rubi Paribahan  ,Volvo 9600 A/C Seater/Sleeper (2+1),07:00,11:30,04h 30m,599,47 Seats available,"4.4
74",Kolkata to Digha,https://www.redbus.in/bus-tickets/kolkata-to-digha
SBSTC-KOLKATA - SURI - 06:00 - (Suri Depot) - 2405,Non AC Seater (2+3),06:00,11:00,05h 00m,190,52 Seats available,"2.1
21",Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
SBSTC-KOLKATA - SURI - 07:15 - (Suri Depot) - 2624,Non AC Seater (2+3),07:15,12:15,05h 00m,190,52 Seats available,"1.8
13",Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
SBSTC-KUDGHAT - RAMPURHAT - VIA - PANAGARH - 07:15 (RPH - 2742,Non AC Seater (2+3),08:30,13:30,05h 00m,190,52 Seats available,"1.9
9",Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
SBSTC-KOLKATA - HARISHPUR - VIA - SURI - 09:30 (BEL DEPO - 1152,Non AC Seater (2+3),09:30,14:30,05h 00m,190,51 Seats available,"2.3
12",Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
SBSTC-KOLKATA - SURI - 10:30 - (Suri Depot) - 1209,Non AC Seater (2+3),10:30,15:30,05h 00m,190,52 Seats available,"3.3
11",Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
SBSTC-KOLKATA - SURI - 11:45 - (Suri Depot) - 2720,Non AC Seater (2+3),11:45,16:45,05h 00m,190,52 Seats available,"2.8
8",Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
SBSTC-KARUNAMOYEE - SURI - 12:10 (Suri Depot) - 1366,Non AC Seater (2+3),12:10,17:40,05h 30m,195,52 Seats available,"3.8
31",Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
SBSTC-KOLKATA - SURI - 13:30 (Suri Depot) - 2914,Non AC Seater (2+3),13:30,18:30,05h 00m,190,52 Seats available,"3.6
23",Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
SBSTC-KOLKATA - SURI - 14:30 - (Suri Depot) - 652,Non AC Seater (2+3),14:30,19:30,05h 00m,190,52 Seats available,"3.0
21",Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
SBSTC-KOLKATA - SURI - 15:30 - (Suri Depot) - 655,Non AC Seater (2+3),15:30,20:30,05h 00m,190,52 Seats available,"3.5
13",Kolkata to Suri,https://www.redbus.in/bus-tickets/kolkata-to-suri
Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),13:45,18:15,04h 30m,719,51 Seats available,"4.7
455",Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata
Express Line,Volvo A/C Seater (2+2),10:25,15:20,04h 55m,719,40 Seats available,"4.4
419",Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),13:30,18:25,04h 55m,788,16 Seats available,"4.3
310",Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata
Greenline,Volvo A/C Seater (2+2),13:40,18:25,04h 45m,300,37 Seats available,"4.3
305",Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata
Greenline,Volvo A/C Seater (2+2),13:30,18:15,04h 45m,300,33 Seats available,"4.3
156",Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata
Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),09:50,15:20,05h 30m,526,32 Seats available,"4.1
360",Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata
Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),13:45,18:55,05h 10m,475,42 Seats available,"4.0
340",Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata
Mayuri Express,AC Seater (2+2),10:30,15:30,05h 00m,460,37 Seats available,"4.0
233",Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata
Mayuri Express,A/C Seater (2+3),11:15,16:00,04h 45m,300,40 Seats available,"4.3
80",Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata
Royal Cruiser,Volvo A/C Seater (2+2),13:00,17:30,04h 30m,474,31 Seats available,"4.0
133",Digha to Kolkata,https://www.redbus.in/bus-tickets/digha-to-kolkata
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),06:00,09:15,03h 15m,486,40 Seats available,"4.7
376",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),06:00,09:00,03h 00m,486,31 Seats available,"3.7
14",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),06:15,09:30,03h 15m,486,43 Seats available,"4.4
344",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
Express Line (Karunamoyee),Volvo 9600 A/C Seater (2+2),06:30,10:15,03h 45m,486,48 Seats available,"4.7
100",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),06:30,09:45,03h 15m,486,24 Seats available,"4.3
250",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),07:00,10:30,03h 30m,486,41 Seats available,"4.6
336",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
Express Line,Volvo 9600 A/C Seater (2+2),07:05,10:20,03h 15m,486,46 Seats available,"4.6
298",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
Greenline,Volvo A/C Seater (2+2),07:40,11:40,04h 00m,486,37 Seats available,"4.4
160",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
Greenline (Karunamoyee),Volvo A/C Seater (2+2),07:45,11:45,04h 00m,486,35 Seats available,"4.7
276",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
Express Line (Karunamoyee),Volvo A/C Seater (2+2),08:15,12:15,04h 00m,486,42 Seats available,"4.6
61",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
WBTC (CTC) HABRA-DIGHA via Bally - 26|03:45,Non AC Seater (2+3),03:45,08:20,04h 35m,179,10 Seats available,"4.0
37",Habra to Digha,https://www.redbus.in/bus-tickets/habra-to-digha
WBTC (CTC) HABRA-DIGHA via Bally - 26|04:15,Non AC Seater (2+3),04:15,08:50,04h 35m,179,3 Seats available,"3.4
59",Habra to Digha,https://www.redbus.in/bus-tickets/habra-to-digha
WBTC (CTC) HABRA-DIGHA via Bally - 26|04:30,Non AC Seater (2+3),04:30,09:25,04h 55m,179,20 Seats available,"3.0
23",Habra to Digha,https://www.redbus.in/bus-tickets/habra-to-digha
WBTC (CTC) HABRA - DIGHA (AC-VOLVO) - 89|04:40,Volvo AC Seater (2+2),04:40,09:45,05h 05m,460,23 Seats available,"4.1
42",Habra to Digha,https://www.redbus.in/bus-tickets/habra-to-digha
WBTC (CTC) HABRA-DIGHA via Bally - 26|05:15,Non AC Seater (2+3),05:15,09:50,04h 35m,179,36 Seats available,"1.9
29",Habra to Digha,https://www.redbus.in/bus-tickets/habra-to-digha
WBTC (CTC) HABRA-DIGHA via Bally - 26|05:35,Non AC Seater (2+3),05:35,10:10,04h 35m,179,33 Seats available,"1.4
33",Habra to Digha,https://www.redbus.in/bus-tickets/habra-to-digha
WBTC (CTC) HABRA-DIGHA via Bally - 26|06:55,Non AC Seater (2+3),06:55,12:00,05h 05m,179,51 Seats available,"2.1
14",Habra to Digha,https://www.redbus.in/bus-tickets/habra-to-digha
WBTC (CTC) HABRA-DIGHA via Bally - 26|12:45,Non AC Seater (2+3),12:45,18:00,05h 15m,179,51 Seats available,3.0,Habra to Digha,https://www.redbus.in/bus-tickets/habra-to-digha
City Express,AC Seater (2+3),04:53,10:20,05h 27m,370,26 Seats available,"3.3
16",Habra to Digha,https://www.redbus.in/bus-tickets/habra-to-digha
Snemita Paribahan,AC Seater (2+3),04:55,10:20,05h 25m,370,19 Seats available,"3.7
24",Habra to Digha,https://www.redbus.in/bus-tickets/habra-to-digha
Santosh Bus Service,A/C Seater Push Back (2+3),05:10,10:20,05h 10m,352,10 Seats available,"3.3
58",Habra to Digha,https://www.redbus.in/bus-tickets/habra-to-digha
Snemita Parisheba,AC Seater (2+3),05:10,10:20,05h 10m,420,21 Seats available,"2.0
4",Habra to Digha,https://www.redbus.in/bus-tickets/habra-to-digha
WBTC (CTC) BARASAT-DIGHA via Bally - 38|03:45,Non AC Seater (2+3),03:45,05:55,02h 10m,90,47 Seats available,"4.5
6",Barasat (West Bengal) to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-nandakumar
WBTC (CTC) HABRA-DIGHA via Bally - 26|04:30,Non AC Seater (2+3),04:30,06:35,02h 05m,90,10 Seats available,"5.0
20",Barasat (West Bengal) to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-nandakumar
WBTC (CTC) HABRA-DIGHA via Bally - 26|05:00,Non AC Seater (2+3),05:00,07:05,02h 05m,90,3 Seats available,"4.0
15",Barasat (West Bengal) to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-nandakumar
WBTC (CTC) Barasat-Digha Via Bally (AC VOLVO) - 201|05:25,Volvo AC Seater (2+2),05:25,07:30,02h 05m,230,42 Seats available,3.5,Barasat (West Bengal) to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-nandakumar
WBTC (CTC) HABRA-DIGHA via Bally - 26|05:35,Non AC Seater (2+3),05:35,07:40,02h 05m,90,20 Seats available,"2.7
8",Barasat (West Bengal) to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-nandakumar
WBTC (CTC) HABRA - DIGHA (AC-VOLVO) - 89|05:55,Volvo AC Seater (2+2),05:55,08:00,02h 05m,230,23 Seats available,3.5,Barasat (West Bengal) to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-nandakumar
WBTC (CTC) HABRA-DIGHA via Bally - 26|06:00,Non AC Seater (2+3),06:00,08:05,02h 05m,90,36 Seats available,"2.3
9",Barasat (West Bengal) to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-nandakumar
WBTC (CTC) HABRA-DIGHA via Bally - 26|06:25,Non AC Seater (2+3),06:25,08:25,02h 00m,90,32 Seats available,"3.2
8",Barasat (West Bengal) to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-nandakumar
WBTC (CTC) Barasat-Digha Via Bally (AC VOLVO) - 201|07:00,Volvo AC Seater (2+2),07:00,09:45,02h 45m,230,36 Seats available,"5.0
4",Barasat (West Bengal) to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/barasat-west-bengal-to-nandakumar
