Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
SBSTC-KARUNAMOYEE - BURDWAN - 07:45 (BWN DEPOT) - 456,Non AC Seater (2+3),07:45,09:45,02h 00m,100,47 Seats available,"4.2
127",Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
SBSTC-KOLKATA - BURDWAN - 08:15 (BWN DEPOT) - 64,Non AC Seater (2+3),08:15,10:15,02h 00m,95,52 Seats available,"3.6
49",Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
SBSTC-KUDGHAT - RAMPURHAT - VIA - PANAGARH - 07:15 (RPH - 2742,Non AC Seater (2+3),08:30,10:30,02h 00m,95,52 Seats available,3.7,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
SBSTC-KARUNAMOYEE - BURDWAN - 08:30 (BWN DEPOT) - 106,Non AC Seater (2+3),08:30,10:30,02h 00m,100,52 Seats available,"3.4
96",Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
SBSTC-KOLKATA - BURDWAN - 08:45 (BWN DEPOT) - 66,Non AC Seater (2+3),08:45,10:45,02h 00m,95,52 Seats available,"4.2
37",Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
SBSTC-KARUNAMOYEE - BURDWAN - 09:00 (BWN DEPOT) - 107,Non AC Seater (2+3),09:00,11:00,02h 00m,100,50 Seats available,"3.7
113",Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
SBSTC-KOLKATA - BURDWAN - 09:10 (BWN DEPOT) - 67,Non AC Seater (2+3),09:10,11:10,02h 00m,95,52 Seats available,"3.3
20",Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
SBSTC-KOLKATA - HARISHPUR - VIA - SURI - 09:30 (BEL DEPO - 1152,Non AC Seater (2+3),09:30,11:45,02h 15m,95,51 Seats available,3.7,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
SBSTC-KOLKATA - TARAPITH - VIA - FUTISANKO - 09:30 (FALT - 2889,Non AC Seater (2+3),09:30,11:30,02h 00m,95,52 Seats available,3.7,Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
SBSTC-KOLKATA - BURDWAN - 09:50 (BWN DEPOT) - 70,Non AC Seater (2+3),09:50,11:50,02h 00m,95,52 Seats available,"3.7
13",Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),06:00,08:00,02h 00m,429,44 Seats available,"4.3
63",Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),06:15,08:15,02h 00m,429,43 Seats available,"4.5
64",Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
Express Line (Karunamoyee),Volvo 9600 A/C Seater (2+2),06:30,08:30,02h 00m,429,49 Seats available,"4.9
48",Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),07:00,09:15,02h 15m,429,45 Seats available,"4.4
131",Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
Express Line,Volvo 9600 A/C Seater (2+2),07:05,09:05,02h 00m,429,49 Seats available,"4.5
58",Kolkata to Burdwan,https://www.redbus.in/bus-tickets/kolkata-to-burdwan
Pammi Travels,Non A/C Seater / Sleeper (2+1),02:00,06:00,04h 00m,600,51 Seats available,3.7,Durgapur (West Bengal) to Kolkata,https://www.redbus.in/bus-tickets/durgapur-to-kolkata
Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),02:00,06:00,04h 00m,475,16 Seats available,"4.0
95",Durgapur (West Bengal) to Kolkata,https://www.redbus.in/bus-tickets/durgapur-to-kolkata
Express Line (Karunamoyee),Volvo 9600 Multi Axle Semi-Sleeper (2+2),06:10,09:20,03h 10m,486,43 Seats available,"4.3
118",Durgapur (West Bengal) to Kolkata,https://www.redbus.in/bus-tickets/durgapur-to-kolkata
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),06:10,09:20,03h 10m,486,29 Seats available,"4.4
100",Durgapur (West Bengal) to Kolkata,https://www.redbus.in/bus-tickets/durgapur-to-kolkata
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),06:20,09:30,03h 10m,486,39 Seats available,"4.3
379",Durgapur (West Bengal) to Kolkata,https://www.redbus.in/bus-tickets/durgapur-to-kolkata
Greenline,Volvo A/C Seater (2+2),06:30,09:45,03h 15m,486,30 Seats available,"4.2
253",Durgapur (West Bengal) to Kolkata,https://www.redbus.in/bus-tickets/durgapur-to-kolkata
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),06:40,10:00,03h 20m,486,37 Seats available,"4.4
350",Durgapur (West Bengal) to Kolkata,https://www.redbus.in/bus-tickets/durgapur-to-kolkata
Express Line,Volvo 9600 A/C Seater (2+2),06:50,10:00,03h 10m,486,37 Seats available,"4.4
281",Durgapur (West Bengal) to Kolkata,https://www.redbus.in/bus-tickets/durgapur-to-kolkata
Greenline (Karunamoyee),Volvo A/C Seater (2+2),07:00,10:15,03h 15m,486,30 Seats available,"4.2
189",Durgapur (West Bengal) to Kolkata,https://www.redbus.in/bus-tickets/durgapur-to-kolkata
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),07:00,10:15,03h 15m,486,34 Seats available,"3.9
98",Durgapur (West Bengal) to Kolkata,https://www.redbus.in/bus-tickets/durgapur-to-kolkata
SBSTC-KOLKATA - HALDIA - 06:30 (BEL DEPOT) - 557,Non AC Seater (2+3),06:30,09:30,03h 00m,110,42 Seats available,"4.3
164",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - NON STOP - 07:15 (Haldia Depot) - 606,Non AC Seater (2+3),07:15,10:15,03h 00m,135,48 Seats available,"4.5
214",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-BARRACKPORE - HALDIA - VIA - BELGHARIA - 06:40 - 902,Non AC Seater (2+3),07:15,10:15,03h 00m,112,43 Seats available,"4.5
50",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - 07:45 (Haldia Depot) - 699,Non AC Seater (2+3),07:45,10:45,03h 00m,110,52 Seats available,"4.0
117",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - 08:10 (HWH DEPOT) - 1972,Non AC Seater (2+3),08:10,11:10,03h 00m,110,52 Seats available,"3.8
57",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - NON STOP - 8:30 (HALDIA DEPOT) - 567,Non AC Seater (2+3),08:30,11:30,03h 00m,135,52 Seats available,"4.4
199",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - 10:05 (Haldia Depot) - 3985,Non AC Seater (2+3),10:05,13:05,03h 00m,110,52 Seats available,"4.2
11",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - 10:30 (Haldia Depot) - 1078,Non AC Seater (2+3),10:30,13:30,03h 00m,110,52 Seats available,"3.7
54",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - 11:15 (Haldia Depot) - 698,Non AC Seater (2+3),11:15,14:15,03h 00m,110,52 Seats available,"3.6
39",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - 12.00 (HALDIA DEPOT) - 561,Non AC Seater (2+3),12:00,15:00,03h 00m,110,52 Seats available,"3.6
26",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - 12.30 (HALDIA DEPOT) - 3987,Non AC Seater (2+3),12:30,15:30,03h 00m,110,52 Seats available,4.1,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-CHITTARANJAN - HALDIA - VIA - KOLKATA - 05:40 - 199,Non AC Seater (2+3),13:30,16:30,03h 00m,110,52 Seats available,4.1,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - SPL - 14:05 (Haldia Depot) - 3015,Non AC Seater (2+3),14:05,17:25,03h 20m,98,52 Seats available,"4.8
10",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - A/C - 14:30 (Haldia Depot) - 980,AC Seater (2+2),14:30,17:30,03h 00m,210,36 Seats available,"3.9
135",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-ASANSOL - HALDIA - VIA - KOLKATA - 08:05 (HLD DEPO - 744,Non AC Seater (2+3),14:45,17:45,03h 00m,110,52 Seats available,"2.3
7",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - NON STOP - 15:30 (HALDIA DEPOT) - 569,Non AC Seater (2+3),15:30,18:30,03h 00m,135,52 Seats available,"4.5
65",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - A/C - 16:05 (Haldia Depot) - 1527,AC Seater (2+2),16:05,19:05,03h 00m,210,37 Seats available,"3.4
67",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - 16:30 (Haldia Depot) - 809,Non AC Seater (2+3),16:30,19:30,03h 00m,110,52 Seats available,4.1,Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - 17:00 (Haldia Depot) - 3017,Non AC Seater (2+3),17:00,20:00,03h 00m,110,52 Seats available,"3.7
121",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-KOLKATA - HALDIA - 17.30 (HALDIA DEPOT) - 565,Non AC Seater (2+3),17:30,20:30,03h 00m,110,52 Seats available,"4.3
138",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
WBTC (CTC) Habra- Barasat- Haldia - 180|07:40,Non AC Seater (2+3),07:40,10:45,03h 05m,97,48 Seats available,"4.5
24",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
Gogol City Service,AC Seater (2+3),12:50,15:35,02h 45m,160,61 Seats available,"4.2
175",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
Gogol City Service,AC Seater (2+3),13:30,16:15,02h 45m,155,54 Seats available,"4.2
267",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
Satadal Travels,A/C Seater (2+2),14:55,18:15,03h 20m,171,44 Seats available,"4.4
45",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
Diamond City Service,A/C Executive (2+3),15:10,18:55,03h 45m,153,49 Seats available,"4.6
300",Kolkata to Haldia,https://www.redbus.in/bus-tickets/kolkata-to-haldia
SBSTC-HALDIA - CHITTARANJAN - VIA - KOLKATA - 05:00 - 278,Non AC Seater (2+3),05:00,08:45,03h 45m,110,50 Seats available,"4.0
73",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - ALL STOP - 05:30 (HALDIA DEPOT) - 626,Non AC Seater (2+3),05:30,08:30,03h 00m,110,51 Seats available,"4.0
148",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - 06:20 (Haldia Depot) - 1028,Non AC Seater (2+3),06:20,09:20,03h 00m,110,52 Seats available,"3.8
8",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - 06:40 (Haldia Depot) - 697,Non AC Seater (2+3),06:40,09:40,03h 00m,110,52 Seats available,"4.3
107",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - NON STOP - 07:15 (Haldia Depot) - 627,Non AC Seater (2+3),07:15,10:15,03h 00m,135,52 Seats available,"4.4
62",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - 08.00 (HALDIA DEPOT) - 632,Non AC Seater (2+3),08:00,11:00,03h 00m,110,52 Seats available,"4.0
63",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - A/C - 08:30 (Haldia Depot) - 1014,AC Seater (2+2),08:30,11:30,03h 00m,210,36 Seats available,"4.1
101",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - 09:00 (Haldia Depot) - 1329,Non AC Seater (2+3),09:00,12:00,03h 00m,110,52 Seats available,"3.2
38",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - ASANSOL - VIA - KOLKATA - 09:30 (HLD DEPO - 1763,Non AC Seater (2+3),09:30,13:45,04h 15m,110,52 Seats available,"2.6
13",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - ALL STOP - 10:00 (BEL DEPOT) - 633,Non AC Seater (2+3),10:00,13:00,03h 00m,110,52 Seats available,"3.8
72",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - 11:00 (Haldia Depot) - 1331,Non AC Seater (2+3),11:00,14:00,03h 00m,110,52 Seats available,"3.6
26",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - A/C - 11:35 (Haldia Depot) - 1530,AC Seater (2+2),11:35,14:35,03h 00m,210,37 Seats available,"2.9
40",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - 12:00 (Belgharia Depot) - 3630,Non AC Seater (2+3),12:00,15:00,03h 00m,110,52 Seats available,"3.6
43",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - 12:20 (HWH DEPOT) - 1092,Non AC Seater (2+3),12:20,15:20,03h 00m,110,52 Seats available,"3.9
30",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - 13:00 (Haldia Depot) - 635,Non AC Seater (2+3),13:00,16:00,03h 00m,110,52 Seats available,3.9,Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - ALL STOP - 13:30 (Haldia Depot) - 629,Non AC Seater (2+3),13:30,16:30,03h 00m,110,52 Seats available,"4.0
88",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - 14:00 (Haldia Depot) - 640,Non AC Seater (2+3),14:00,17:00,03h 00m,110,52 Seats available,"4.3
139",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - 15:00 (Haldia Depot) - 641,Non AC Seater (2+3),15:00,18:00,03h 00m,110,52 Seats available,"4.4
187",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - 16:05 (HALDIA DEPOT) - 1328,Non AC Seater (2+3),16:05,19:05,03h 00m,110,52 Seats available,"3.7
197",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
SBSTC-HALDIA - KOLKATA - ALL STOP - 17:30 (HLD DEPOT) - 630,Non AC Seater (2+3),17:30,20:30,03h 00m,110,51 Seats available,"3.7
206",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
WBTC (CTC) Habra- Barasat- Haldia - 180|16:45,Non AC Seater (2+3),16:45,19:30,02h 45m,97,51 Seats available,"4.1
46",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
Satadal Travels,A/C Seater (2+2),05:55,09:30,03h 35m,171,42 Seats available,"4.0
56",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
Droupadi Paribahan,A/C Seater (2+3),06:10,09:00,02h 50m,160,61 Seats available,"3.2
70",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
Diamond City Service,A/C Executive (2+3),06:30,10:15,03h 45m,153,37 Seats available,"4.3
361",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
Gogol City Service,AC Seater (2+3),07:00,09:45,02h 45m,155,55 Seats available,"4.4
347",Haldia to Kolkata,https://www.redbus.in/bus-tickets/haldia-to-kolkata
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),06:00,09:15,03h 15m,486,40 Seats available,"4.7
376",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),06:00,09:00,03h 00m,486,31 Seats available,"3.7
14",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),06:15,09:30,03h 15m,486,43 Seats available,"4.4
344",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
Express Line (Karunamoyee),Volvo 9600 A/C Seater (2+2),06:30,10:15,03h 45m,486,48 Seats available,"4.7
100",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),06:30,09:45,03h 15m,486,24 Seats available,"4.3
250",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),07:00,10:30,03h 30m,486,41 Seats available,"4.6
336",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
Express Line,Volvo 9600 A/C Seater (2+2),07:05,10:20,03h 15m,486,46 Seats available,"4.6
298",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
Greenline,Volvo A/C Seater (2+2),07:40,11:40,04h 00m,486,37 Seats available,"4.4
160",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
Greenline (Karunamoyee),Volvo A/C Seater (2+2),07:45,11:45,04h 00m,486,35 Seats available,"4.7
276",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
Express Line (Karunamoyee),Volvo A/C Seater (2+2),08:15,12:15,04h 00m,486,42 Seats available,"4.6
61",Kolkata to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-durgapur
SBSTC-KOLKATA - BISHNUPUR - VIA - ARAMBAG - 06:25 (ARM D - 3610,Non AC Seater (2+3),06:25,08:55,02h 30m,76,52 Seats available,"3.6
52",Kolkata to Arambagh (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal
SBSTC-KOLKATA - ARAMBAG - NON STOP - 07:30 - 574,Non AC Seater (2+3),07:30,10:00,02h 30m,95,51 Seats available,"4.2
137",Kolkata to Arambagh (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal
SBSTC-KOLKATA - ARAMBAG - NON STOP - 08:30 - 575,Non AC Seater (2+3),08:30,11:00,02h 30m,95,52 Seats available,"4.1
129",Kolkata to Arambagh (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal
SBSTC-KOLKATA - ARAMBAG - 09:30 (ARM DEPOT) - 1909,Non AC Seater (2+3),09:30,12:00,02h 30m,95,52 Seats available,"4.2
54",Kolkata to Arambagh (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal
SBSTC-KOLKATA - ARAMBAG - 10:30 (ARM DEPOT) - 1310,Non AC Seater (2+3),10:30,13:00,02h 30m,95,52 Seats available,"4.0
31",Kolkata to Arambagh (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal
SBSTC-KOLKATA - ARAMBAG - NON STOP - 11:30 - 579,Non AC Seater (2+3),11:30,14:00,02h 30m,95,52 Seats available,"3.8
14",Kolkata to Arambagh (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal
SBSTC-KOLKATA - ARAMBAG - NON STOP - 12:30 - 580,Non AC Seater (2+3),12:30,15:00,02h 30m,95,52 Seats available,"4.4
32",Kolkata to Arambagh (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal
SBSTC-KOLKATA - ARAMBAG - NON STOP - 14:30 - 582,Non AC Seater (2+3),14:30,17:00,02h 30m,95,52 Seats available,"3.4
96",Kolkata to Arambagh (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-arambagh-west-bengal
