Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:35,07:00,07h 25m,630,36 Seats available,"4.8
30",Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:55,06:05,07h 10m,350,40 Seats available,"4.7
33",Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:40,06:20,06h 40m,599,36 Seats available,"4.2
53",Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Zingbus Plus,Scania A/C Semi Sleeper (2+2),23:10,06:55,07h 45m,398,29 Seats available,"4.9
26",Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
IntrCity SmartBus,AC Sleeper (2+1),21:55,05:45,07h 50m,544,27 Seats available,"4.5
30",Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
PEPSU (Punjab) - 67161,Volvo AC Seater (2+2),08:30,17:15,08h 45m,1007,28 Seats available,"4.2
16",Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi
PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),15:00,23:10,08h 10m,1007,37 Seats available,"3.6
22",Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi
PEPSU (Punjab) - 67135,Volvo AC Seater (2+2),15:33,01:35,10h 02m,1007,39 Seats available,"3.2
7",Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi
PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),18:10,03:25,09h 15m,1007,37 Seats available,"4.1
10",Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi
PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),19:10,02:49,07h 39m,1007,39 Seats available,"4.2
31",Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:10,06:30,07h 20m,375,39 Seats available,"4.8
298",Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi
Zingbus Plus,Scania A/C Semi Sleeper (2+2),22:50,06:55,08h 05m,403,29 Seats available,"4.7
242",Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi
Yolo Bus,VE A/C Seater / Sleeper (2+1),23:26,06:28,07h 02m,440,31 Seats available,"4.6
387",Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi
AdNew Navyug Travels,A/C Sleeper (2+1),21:50,05:30,07h 40m,608,34 Seats available,"3.9
161",Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:05,04:45,07h 40m,490,48 Seats available,"4.4
548",Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi
Yolo Bus,VE A/C Seater / Sleeper (2+1),21:11,05:00,07h 49m,420,31 Seats available,"4.4
399",Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:30,06:00,07h 30m,415,36 Seats available,"4.5
216",Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi
AdCity Land Travels,A/C Seater/Sleeper (2+1),23:59,07:30,07h 31m,1349,31 Seats available,3.6,Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi
Laxmi holidays,VE A/C Sleeper (2+1),23:05,06:45,07h 40m,630,35 Seats available,"4.4
353",Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi
IntrCity SmartBus,AC Sleeper (2+1),21:30,05:45,08h 15m,544,27 Seats available,"4.5
149",Jalandhar to Delhi,https://www.redbus.in/bus-tickets/jalandhar-to-delhi
PEPSU (Punjab) - 67064,Volvo AC Seater (2+2),01:10,08:58,07h 48m,1007,37 Seats available,"3.2
5",Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar
PEPSU (Punjab) - 67079,Volvo AC Seater (2+2),04:40,12:40,08h 00m,1007,41 Seats available,"3.7
13",Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar
PEPSU (Punjab) - 67130,Volvo AC Seater (2+2),09:05,16:00,06h 55m,1007,38 Seats available,3.6,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar
PEPSU (Punjab) - 67122,Volvo AC Seater (2+2),11:10,18:40,07h 30m,1007,39 Seats available,"3.9
32",Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar
PEPSU (Punjab) - 67123,Volvo AC Seater (2+2),13:45,21:10,07h 25m,1007,39 Seats available,"3.9
28",Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar
PEPSU (Punjab) - 67132,Volvo AC Seater (2+2),17:40,00:50,07h 10m,1007,38 Seats available,"3.9
5",Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar
PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:50,06:20,08h 30m,1007,38 Seats available,3.6,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:45,06:30,08h 45m,443,42 Seats available,"4.7
277",Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,07:05,08h 20m,475,40 Seats available,"4.7
269",Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar
Yolo Bus,VE A/C Seater / Sleeper (2+1),23:30,06:29,06h 59m,440,31 Seats available,"4.6
449",Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar
AdNew Navyug Travels,A/C Sleeper (2+1),22:45,06:10,07h 25m,563,33 Seats available,"4.1
278",Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20,05:40,07h 20m,500,41 Seats available,"4.5
506",Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,06:00,08h 00m,570,39 Seats available,"4.5
304",Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,06:00,08h 30m,380,42 Seats available,"4.6
175",Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar
AdCity Land Travels,A/C Seater/Sleeper (2+1),23:15,06:40,07h 25m,504,32 Seats available,3.6,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar
Yolo Bus,VE A/C Seater / Sleeper (2+1),22:31,06:15,07h 44m,440,32 Seats available,"4.5
269",Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,07:10,07h 40m,630,36 Seats available,"4.4
287",Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar
PEPSU (Punjab) - 66649,Volvo AC Seater (2+2),12:40,19:20,06h 40m,807,35 Seats available,"4.2
19",Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport
PEPSU (Punjab) - 67142,Volvo AC Seater (2+2),16:00,22:40,06h 40m,807,37 Seats available,"4.0
12",Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),14:00,21:00,07h 00m,2500,44 Seats available,4.4,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),12:00,19:00,07h 00m,3000,42 Seats available,4.4,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),16:00,23:00,07h 00m,2500,51 Seats available,4.4,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),18:00,01:00,07h 00m,2500,44 Seats available,4.4,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),20:00,03:00,07h 00m,2500,51 Seats available,4.4,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),22:00,05:00,07h 00m,2500,28 Seats available,4.4,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),00:00,07:00,07h 00m,2500,44 Seats available,4.4,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),01:55,08:55,07h 00m,2500,30 Seats available,4.4,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),04:00,13:00,09h 00m,2500,51 Seats available,4.4,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),16:00,23:00,07h 00m,3000,42 Seats available,4.4,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),14:48,21:08,06h 20m,2500,44 Seats available,4.4,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),12:43,19:03,06h 20m,3000,42 Seats available,4.4,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),16:30,23:00,06h 30m,3000,42 Seats available,4.4,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),00:30,09:00,08h 30m,2500,44 Seats available,4.4,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),02:25,08:55,06h 30m,3000,30 Seats available,4.4,Patiala to Delhi Airport,https://www.redbus.in/bus-tickets/patiala-to-delhi-airport
PEPSU (Punjab) - 67161,Volvo AC Seater (2+2),08:30,18:05,09h 35m,1130,28 Seats available,3.9,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport
PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),15:00,00:00,09h 00m,1130,38 Seats available,"3.2
12",Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport
PEPSU (Punjab) - 67135,Volvo AC Seater (2+2),15:33,02:35,11h 02m,1130,39 Seats available,"4.2
5",Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport
PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),18:10,04:05,09h 55m,1130,37 Seats available,"3.7
14",Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport
PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),19:10,04:50,09h 40m,1130,39 Seats available,"4.5
12",Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),18:00,05:00,11h 00m,3300,50 Seats available,"4.1
5",Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),03:00,14:00,11h 00m,3300,45 Seats available,4.4,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),06:00,17:00,11h 00m,3300,49 Seats available,4.4,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),08:00,19:00,11h 00m,3300,48 Seats available,4.4,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),16:00,03:00,11h 00m,3300,47 Seats available,4.4,Jalandhar to Delhi Airport,https://www.redbus.in/bus-tickets/jalandhar-to-delhi-airport
PEPSU (Punjab) - 67134,Volvo AC Seater (2+2),06:40,14:15,07h 35m,969,36 Seats available,"4.3
12",Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
PEPSU (Punjab) - 67161,Volvo AC Seater (2+2),10:15,18:05,07h 50m,969,28 Seats available,"4.7
5",Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
PEPSU (Punjab) - 67162,Volvo AC Seater (2+2),15:00,23:30,08h 30m,969,38 Seats available,4.4,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),16:10,00:00,07h 50m,969,38 Seats available,"4.0
4",Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
PEPSU (Punjab) - 67135,Volvo AC Seater (2+2),17:35,02:35,09h 00m,969,39 Seats available,"3.1
7",Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),19:50,04:05,08h 15m,969,37 Seats available,"4.3
13",Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),20:50,04:50,08h 00m,969,39 Seats available,"4.4
9",Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
PEPSU (Punjab) - 67164,Volvo AC Seater (2+2),21:50,05:50,08h 00m,969,37 Seats available,4.4,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),04:29,14:00,09h 31m,3300,51 Seats available,4.4,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),07:29,17:00,09h 31m,3300,47 Seats available,4.4,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),09:29,19:00,09h 31m,2500,51 Seats available,4.4,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),13:29,21:00,07h 31m,2500,44 Seats available,4.4,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),15:29,23:00,07h 31m,2500,51 Seats available,4.4,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),17:29,01:00,07h 31m,2500,44 Seats available,4.4,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),15:29,23:00,07h 31m,3000,42 Seats available,4.4,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),13:37,21:08,07h 31m,2500,44 Seats available,4.4,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),11:32,19:03,07h 31m,3000,42 Seats available,4.4,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),17:37,01:08,07h 31m,2500,44 Seats available,4.4,Ludhiana to Delhi Airport,https://www.redbus.in/bus-tickets/ludhiana-to-delhi-airport
PEPSU (Punjab) - 67134,Volvo AC Seater (2+2),05:15,14:15,09h 00m,1078,36 Seats available,4.0,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
PEPSU (Punjab) - 67161,Volvo AC Seater (2+2),08:50,18:05,09h 15m,1078,28 Seats available,"4.9
6",Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
PEPSU (Punjab) - 67096,Volvo AC Seater (2+2),15:20,00:00,08h 40m,1078,38 Seats available,"4.7
7",Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
PEPSU (Punjab) - 67135,Volvo AC Seater (2+2),15:53,02:35,10h 42m,1078,39 Seats available,"3.1
5",Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),18:35,04:05,09h 30m,1078,37 Seats available,"2.8
7",Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),19:30,04:50,09h 20m,1078,39 Seats available,"4.8
4",Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
PEPSU (Punjab) - 67164,Volvo AC Seater (2+2),20:20,05:50,09h 30m,1078,37 Seats available,4.0,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),14:35,01:00,10h 25m,3850,42 Seats available,4.4,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),00:30,10:55,10h 25m,3300,51 Seats available,4.4,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),12:35,23:00,10h 25m,3300,44 Seats available,4.4,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Sleeper (2+1),14:35,01:00,10h 25m,3850,42 Seats available,4.4,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
Indo Canadian Transport Pvt. Ltd.,A/C Semi Sleeper (2+2),23:35,10:00,10h 25m,3300,44 Seats available,4.4,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
PEPSU (Punjab) - 67079,Volvo AC Seater (2+2),03:40,11:20,07h 40m,969,41 Seats available,"5.0
5",Delhi Airport to Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana
PEPSU (Punjab) - 67130,Volvo AC Seater (2+2),07:45,14:50,07h 05m,969,38 Seats available,4.0,Delhi Airport to Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana
PEPSU (Punjab) - 67123,Volvo AC Seater (2+2),12:10,19:55,07h 45m,969,39 Seats available,4.0,Delhi Airport to Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana
PEPSU (Punjab) - 67132,Volvo AC Seater (2+2),15:50,23:40,07h 50m,969,38 Seats available,4.0,Delhi Airport to Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana
PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:00,04:50,07h 50m,969,38 Seats available,"3.0
4",Delhi Airport to Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana
PEPSU (Punjab) - 67064,Volvo AC Seater (2+2),23:58,07:58,08h 00m,969,38 Seats available,"4.1
14",Delhi Airport to Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:00,05:45,09h 45m,887,31 Seats available,4.3,Delhi Airport to Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana
Zingbus Plus,Scania A/C Semi Sleeper (2+2),20:00,05:15,09h 15m,777,31 Seats available,4.3,Delhi Airport to Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana
