Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
New Khaira TPT,AC Sleeper (2+1),20:30,02:50,06h 20m,900,28 Seats available,"3.3
14",Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
New Khaira Transport,A/C Seater / Sleeper (2+1),20:40,03:30,06h 50m,700,29 Seats available,"1.9
14",Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),03:50,08:30,04h 40m,699,36 Seats available,"3.4
51",Delhi to Bareilly,https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BDV0097,Ordinary Non AC Seater 2+3,06:28,09:48,03h 20m,203,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - KSN0190,Janrath AC Seater 2+3,07:45,11:00,03h 15m,291,48 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - BDV0083,Ordinary Non AC Seater 2+3,08:28,11:48,03h 20m,203,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - ALI0006,Janrath AC Seater 2+3,08:30,12:00,03h 30m,263,48 Seats available,"3.8
19",Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - ALI0174,Janrath AC Seater 2+2,09:29,12:30,03h 01m,304,36 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - KSN0048,Janrath AC Seater 2+2,10:00,13:40,03h 40m,333,36 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - BDV0087,Ordinary Non AC Seater 2+3,11:28,14:48,03h 20m,203,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - BDV0105,Ordinary Non AC Seater 2+3,11:30,14:50,03h 20m,203,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - BSP0002,Ordinary Non AC Seater 2+3,11:30,15:00,03h 30m,224,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - ALI0009,Janrath AC Seater 2+2,11:30,14:30,03h 00m,304,36 Seats available,"3.9
11",Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - KSN0192,Janrath AC Seater 2+2,11:31,14:45,03h 14m,333,36 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - BDV0113,Ordinary Non AC Seater 2+3,11:59,15:19,03h 20m,203,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - PTG0151,Ordinary Non AC Seater 2+3,12:10,15:45,03h 35m,224,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - PTG0149,Rajdhani Non AC Seater 2+3,12:50,16:10,03h 20m,224,51 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - BDV0091,Ordinary Non AC Seater 2+3,13:58,17:18,03h 20m,203,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),22:00,01:30,03h 30m,670,51 Seats available,2.5,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
Chaturvedi Bus Service,NON AC Seater / Sleeper 2+1,21:00,00:30,03h 30m,670,45 Seats available,2.5,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),19:30,01:30,06h 00m,520,51 Seats available,2.5,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),20:40,02:30,05h 50m,600,48 Seats available,2.5,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - SBD0108,Janrath AC Seater 2+2,07:31,16:00,08h 29m,710,31 Seats available,"3.0
5",Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
UPSRTC - KSB0073,Janrath AC Seater 2+3,09:02,17:02,08h 00m,612,34 Seats available,"4.9
19",Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
UPSRTC - BSR0059,Ordinary Non AC Seater 2+3,18:32,02:00,07h 28m,485,52 Seats available,3.3,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
UPSRTC - FKP0027,Janrath AC Seater 2+2,20:00,04:55,08h 55m,710,24 Seats available,"3.5
6",Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
UPSRTC - SBD0106,Janrath AC Seater 2+2,20:31,05:00,08h 29m,710,25 Seats available,"3.2
53",Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
UPSRTC - FKP0029,Janrath AC Seater 2+2,21:00,05:55,08h 55m,710,25 Seats available,"2.4
10",Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
KVS Holidays,Non A/C Seater / Sleeper (2+1),20:30,05:30,09h 00m,699,30 Seats available,"1.0
8",Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),20:00,05:15,09h 15m,450,51 Seats available,"3.5
12",Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),19:30,05:00,09h 30m,570,47 Seats available,"1.4
9",Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),18:00,06:00,12h 00m,1200,26 Seats available,New,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:45,05:00,10h 15m,550,40 Seats available,New,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,19:00,05:00,10h 00m,550,40 Seats available,New,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:30,06:00,11h 30m,550,40 Seats available,New,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),16:30,03:30,11h 00m,570,51 Seats available,2.6,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Chaturvedi Bus Service,NON AC Seater / Sleeper 2+1,16:00,02:30,10h 30m,620,45 Seats available,2.6,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,18:30,05:20,10h 50m,600,44 Seats available,1.4,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
UPSRTC - RBL0038,Ordinary Non AC Seater 2+3,00:01,05:01,05h 00m,310,52 Seats available,3.3,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad
UPSRTC - RBL0042,Ordinary Non AC Seater 2+3,00:40,05:40,05h 00m,310,52 Seats available,3.3,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad
UPSRTC - LDR0028,Janrath AC Seater 2+3,05:20,09:59,04h 39m,396,46 Seats available,"2.9
12",Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad
UPSRTC - VND0060,Rajdhani Non AC Seater 2+3,05:29,10:30,05h 01m,310,51 Seats available,3.3,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad
UPSRTC - ALM0011,Volvo AC Seater 2+2,06:00,10:30,04h 30m,658,39 Seats available,"4.4
9",Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad
UPSRTC - LDR0019,Janrath AC Seater 2+3,06:15,10:30,04h 15m,396,48 Seats available,"3.2
8",Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad
UPSRTC - CBG0016,Shatabdi AC Seater 2+2,06:40,11:30,04h 50m,458,41 Seats available,3.3,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad
UPSRTC - CBG0078,Ordinary Non AC Seater 2+3,07:00,12:00,05h 00m,310,52 Seats available,3.3,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad
UPSRTC - ALM0013,Volvo AC Seater 2+2,07:00,11:30,04h 30m,658,39 Seats available,3.3,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad
UPSRTC - CBG0080,Ordinary Non AC Seater 2+3,07:15,12:15,05h 00m,310,52 Seats available,3.3,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad
UPSRTC - AWD0003,Janrath AC Seater 2+2,07:20,12:20,05h 00m,458,36 Seats available,3.3,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad
UPSRTC - CBG0082,Ordinary Non AC Seater 2+3,07:30,12:30,05h 00m,310,52 Seats available,3.3,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad
UPSRTC - AWD0105,Janrath AC Seater 2+2,07:40,12:40,05h 00m,458,36 Seats available,3.3,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad
UPSRTC - CBG0084,Ordinary Non AC Seater 2+3,07:45,12:45,05h 00m,310,52 Seats available,3.3,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad
UPSRTC - ALM0015,Volvo AC Seater 2+2,08:00,12:30,04h 30m,658,39 Seats available,3.3,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad
ARORA TRAVELS,Volvo AC Seater (2+2),09:31,14:16,04h 45m,703,25 Seats available,4.6,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad
ARORA TRAVELS,Volvo AC Seater (2+2),17:15,21:59,04h 44m,703,25 Seats available,4.6,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad
ARORA TRAVELS,Volvo AC Seater (2+2),22:00,02:45,04h 45m,703,25 Seats available,4.6,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad
SHRI BALAJII TRAVELS,Volvo A/C Semi Sleeper (2+2),23:30,04:45,05h 15m,649,41 Seats available,3.1,Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),04:40,09:01,04h 21m,999,29 Seats available,"2.3
9",Lucknow to Allahabad,https://www.redbus.in/bus-tickets/lucknow-to-allahabad
UPSRTC - CHL0011,Ordinary Non AC Seater 2+3,00:05,07:44,07h 39m,475,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - KSH0026,Janrath AC Seater 2+2,00:30,08:57,08h 27m,690,36 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CHL0013,Ordinary Non AC Seater 2+3,00:35,08:10,07h 35m,475,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CHL0015,Ordinary Non AC Seater 2+3,02:30,10:15,07h 45m,475,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - KSH0016,Ordinary Non AC Seater 2+3,04:30,13:10,08h 40m,475,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - KSH0024,Ordinary Non AC Seater 2+3,05:30,13:57,08h 27m,475,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - VND0058,Ordinary Non AC Seater 2+3,06:00,19:00,13h 00m,475,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - KSH0002,Janrath AC Seater 2+2,06:30,14:15,07h 45m,690,36 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CHL0017,Ordinary Non AC Seater 2+3,07:00,14:00,07h 00m,475,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - AWD0086,Janrath AC Seater 2+2,07:30,14:30,07h 00m,690,36 Seats available,"3.7
6",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - AWD0272,Janrath AC Seater 2+2,08:00,14:00,06h 00m,690,36 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CBG0076,Ordinary Non AC Seater 2+3,08:00,15:00,07h 00m,475,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - AWD0087,Janrath AC Seater 2+2,08:30,15:30,07h 00m,690,36 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CBG0213,Janrath AC Seater 2+2,09:01,16:30,07h 29m,690,36 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CBG0044,Janrath AC Seater 2+2,09:30,16:00,06h 30m,690,36 Seats available,"2.1
4",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,599,34 Seats available,"4.5
118",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
Yolo Bus,A/C Sleeper (2+1),22:19,05:43,07h 24m,851,24 Seats available,"3.9
261",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,05:45,06h 30m,499,40 Seats available,"3.6
412",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),06:30,12:55,06h 25m,999,41 Seats available,"3.7
60",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),04:00,09:00,05h 00m,890,46 Seats available,"4.3
26",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),00:30,06:00,05h 30m,499,31 Seats available,"3.5
14",Allahabad to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow
Sethi Yatra Company,A/C Seater / Sleeper (2+1),18:30,23:50,05h 20m,570,29 Seats available,3.0,Allahabad to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow
ARORA TRAVELS,Volvo AC Seater (2+2),21:01,01:41,04h 40m,703,25 Seats available,4.4,Allahabad to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow
ARORA TRAVELS,Volvo AC Seater (2+2),22:31,03:11,04h 40m,703,25 Seats available,4.4,Allahabad to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow
Goyal Travels,A/C Seater / Sleeper (2+1),18:35,23:25,04h 50m,999,42 Seats available,"2.6
5",Allahabad to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow
Jai Shree Ram Bus Service,AC Sleeper (2+1),03:15,06:15,03h 00m,1400,25 Seats available,2.7,Allahabad to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,23:45,04h 15m,1199,38 Seats available,"2.6
18",Allahabad to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:15,01:30,04h 15m,1199,37 Seats available,"2.8
13",Allahabad to Lucknow,https://www.redbus.in/bus-tickets/allahabad-to-lucknow
UPSRTC - BRT0064,Ordinary Non AC Seater 2+3,10:10,21:00,10h 50m,697,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0237,Ordinary Non AC Seater 2+3,14:55,02:56,12h 01m,697,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0245,Ordinary Non AC Seater 2+3,15:25,03:26,12h 01m,697,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - BRT0007,Ordinary Non AC Seater 2+3,17:10,04:00,10h 50m,697,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0354,Ordinary Non AC Seater 2+3,17:12,03:42,10h 30m,697,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0163,Ordinary Non AC Seater 2+3,17:31,05:25,11h 54m,697,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0368,Ordinary Non AC Seater 2+3,17:34,04:40,11h 06m,697,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - LNI0017,Rajdhani Non AC Seater 2+3,18:01,03:00,08h 59m,666,51 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0296,Ordinary Non AC Seater 2+3,18:30,06:31,12h 01m,697,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0356,Ordinary Non AC Seater 2+3,18:46,06:03,11h 17m,697,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0144,Ordinary Non AC Seater 2+3,19:00,06:30,11h 30m,697,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0072,Janrath AC Seater 2+2,20:30,05:45,09h 15m,955,29 Seats available,"2.7
35",Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
